file	area	line	kind	target	class
protocols/ccdp/workbench/review-v0.1/review-16-conformance.md	workbench	3	code-span	protocols/ccdp/src/16-conformance.md	repo-root-relative
protocols/ccdp/workbench/review-v0.1/review-17-security-considerations.md	workbench	3	code-span	protocols/ccdp/src/17-security-considerations.md	repo-root-relative
protocols/ccdp/workbench/review-v0.1/review-18-references.md	workbench	3	code-span	protocols/ccdp/src/18-references.md	repo-root-relative
protocols/ccdp/workbench/review-v0.1/review-README.md	workbench	3	code-span	protocols/ccdp/src/README.md	repo-root-relative
protocols/ccdp/workbench/review-v0.1/review-overall-assessment.md	workbench	3	code-span	protocols/ccdp/src	repo-root-relative
protocols/ccdp/workbench/review-v0.1/review-overall-assessment.md	workbench	15	code-span	ccdp/response	path-like
protocols/ccdp/workbench/review-v0.1/review-overall-assessment.md	workbench	15	code-span	ccdp/health.response	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	5	code-span	protocols/ccdp/src/	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	5	code-span	01-abstract.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	5	code-span	18-references.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	59	code-span	01-abstract.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	71	code-span	02-conventions.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	81	code-span	03-introduction.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	93	code-span	04-terminology.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	107	code-span	05-architecture-overview.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	119	code-span	06-protocol-layers.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	129	code-span	07-message-format.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	170	code-span	08-capability-registry.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	190	code-span	09-routing.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part3.md	workbench	206	code-span	12-flow-control.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	21	code-span	10-provenance-grades.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	47	code-span	11-audit-trail.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	61	code-span	13-error-handling.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	83	code-span	14-decomposition.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	89	code-span	/body/translation	absolute-or-rooted
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	107	code-span	15-security.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	133	code-span	16-conformance.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	172	code-span	17-security-considerations.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	184	code-span	18-references.md	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	186	code-span	National Security Agency / Cybersecurity and Infrastructure Security Agency, "Deploying AI Systems Securely: Best Practices for Deploying Secure and Resilient AI Systems," April 2024. https://media.defense.gov/2024/Apr/15/2003439257/-1/-1/0/CSI-DEPLOYING-AI-SYSTEMS-SECURELY.PDF	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	188	code-span	google.github.io/A2A/	path-like
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	188	code-span	https://a2a-protocol.org/latest/specification	external-url
protocols/ccdp/workbench/review-v0.2a/cc-prompt-v02-part4.md	workbench	204	code-span	README.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-01-abstract.md	workbench	3	code-span	protocols/ccdp/src/01-abstract.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-02-conventions.md	workbench	3	code-span	protocols/ccdp/src/02-conventions.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-03-introduction.md	workbench	3	code-span	protocols/ccdp/src/03-introduction.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-04-terminology.md	workbench	3	code-span	protocols/ccdp/src/04-terminology.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-05-architecture-overview.md	workbench	3	code-span	protocols/ccdp/src/05-architecture-overview.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-06-protocol-layers.md	workbench	3	code-span	protocols/ccdp/src/06-protocol-layers.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-07-message-format.md	workbench	3	code-span	protocols/ccdp/src/07-message-format.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-07-message-format.md	workbench	13	code-span	protocols/ccdp	path-like
protocols/ccdp/workbench/review-v0.2a/review-08-capability-registry.md	workbench	3	code-span	protocols/ccdp/src/08-capability-registry.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-09-routing.md	workbench	3	code-span	protocols/ccdp/src/09-routing.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-10-provenance-grades.md	workbench	3	code-span	protocols/ccdp/src/10-provenance-grades.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-11-audit-trail.md	workbench	3	code-span	protocols/ccdp/src/11-audit-trail.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-12-flow-control.md	workbench	3	code-span	protocols/ccdp/src/12-flow-control.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-13-error-handling.md	workbench	3	code-span	protocols/ccdp/src/13-error-handling.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-14-decomposition.md	workbench	3	code-span	protocols/ccdp/src/14-decomposition.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-14-decomposition.md	workbench	14	code-span	/body/translation	absolute-or-rooted
protocols/ccdp/workbench/review-v0.2a/review-14-decomposition.md	workbench	14	code-span	/translation	absolute-or-rooted
protocols/ccdp/workbench/review-v0.2a/review-15-security.md	workbench	3	code-span	protocols/ccdp/src/15-security.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-16-conformance.md	workbench	3	code-span	protocols/ccdp/src/16-conformance.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-17-security-considerations.md	workbench	3	code-span	protocols/ccdp/src/17-security-considerations.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-18-references.md	workbench	3	code-span	protocols/ccdp/src/18-references.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-18-references.md	workbench	14	code-span	a2a-protocol.org/latest/specification	path-like
protocols/ccdp/workbench/review-v0.2a/review-README.md	workbench	3	code-span	protocols/ccdp/src/README.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2a/review-README.md	workbench	12	code-span	protocols/ccdp	path-like
protocols/ccdp/workbench/review-v0.2a/review-README.md	workbench	18	code-span	workbench/review-v0.2/review-overall-assessment.md	workbench-only
protocols/ccdp/workbench/review-v0.2a/review-overall-assessment.md	workbench	3	code-span	protocols/ccdp/src	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	5	code-span	01-abstract.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	5	code-span	19-version-history.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	5	code-span	README.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	99	code-span	01-abstract.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	105	code-span	02-conventions.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	117	code-span	03-introduction.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	132	code-span	04-terminology.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	150	code-span	05-architecture-overview.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	160	code-span	06-protocol-layers.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	166	code-span	07-message-format.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	211	code-span	08-capability-registry.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	235	code-span	09-routing.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part5.md	workbench	255	code-span	12-flow-control.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	17	code-span	10-provenance-grades.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	47	code-span	11-audit-trail.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	92	code-span	13-error-handling.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	100	code-span	ccdp/health.response	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	102	code-span	ccdp/health.response	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	104	code-span	ccdp/health.request	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	122	code-span	14-decomposition.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	152	code-span	15-security.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	204	code-span	16-conformance.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	250	code-span	17-security-considerations.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	256	code-span	18-open-questions.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	258	code-span	18-open-questions.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	312	code-span	18-references.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	312	code-span	19-references.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	313	code-span	19-version-history.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	313	code-span	20-version-history.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	317	code-span	19-references.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	322	code-span	20-version-history.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	338	code-span	19-references.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	346	code-span	README.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	350	code-span	workbench/review-v0.2/	workbench-only
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	382	code-span	tools/ccdp-assembler/src/assemble.rs	ccdp-root-relative
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	384	code-span	tools/ccdp-assembler/src/assemble.rs	ccdp-root-relative
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	462	markdown-link	#section-20	anchor-only
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	567	code-span	tools/ccdp-assembler/src/toc.rs	ccdp-root-relative
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	569	code-span	toc.rs	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	573	code-span	20-version-history.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	590	code-span	ccdp/health.response	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	596	code-span	workbench/v02-revision-assessment.md	workbench-only
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	693	code-span	01-abstract.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	693	code-span	17-security-considerations.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	693	code-span	18-open-questions.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	693	code-span	19-references.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	693	code-span	20-version-history.md	path-like
protocols/ccdp/workbench/review-v0.2b/cc-prompt-v02-part6.md	workbench	693	code-span	README.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-03-introduction.md	workbench	7	code-span	protocols/ccdp/src/03-introduction.md:21	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-03-introduction.md	workbench	8	code-span	protocols/ccdp/src/03-introduction.md:35	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-03-introduction.md	workbench	19	code-span	protocols/ccdp/src/03-introduction.md:5	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-03-introduction.md	workbench	20	code-span	protocols/ccdp/src/03-introduction.md:7	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-03-introduction.md	workbench	21	code-span	protocols/ccdp/src/03-introduction.md:49	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-03-introduction.md	workbench	22	code-span	protocols/ccdp/src/03-introduction.md:59	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-04-terminology.md	workbench	7	code-span	protocols/ccdp/src/04-terminology.md:5	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-04-terminology.md	workbench	8	code-span	protocols/ccdp/src/04-terminology.md:37	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-04-terminology.md	workbench	9	code-span	protocols/ccdp/src/07-message-format.md:189	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-05-architecture-overview.md	workbench	7	code-span	protocols/ccdp/src/05-architecture-overview.md:39	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-05-architecture-overview.md	workbench	8	code-span	protocols/ccdp/src/05-architecture-overview.md:129	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-07-message-format.md	workbench	7	code-span	protocols/ccdp/src/07-message-format.md:135	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-07-message-format.md	workbench	8	code-span	protocols/ccdp/src/07-message-format.md:136	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-07-message-format.md	workbench	9	code-span	protocols/ccdp/src/07-message-format.md:189	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-07-message-format.md	workbench	24	code-span	protocols/ccdp/src/07-message-format.md:186	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-07-message-format.md	workbench	25	code-span	protocols/ccdp/src/07-message-format.md:343	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-07-message-format.md	workbench	39	code-span	protocols/ccdp/src/07-message-format.md:5	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-08-capability-registry.md	workbench	7	code-span	protocols/ccdp/src/08-capability-registry.md:53	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-08-capability-registry.md	workbench	8	code-span	protocols/ccdp/src/08-capability-registry.md:59	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-08-capability-registry.md	workbench	9	code-span	protocols/ccdp/src/08-capability-registry.md:119	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-09-routing.md	workbench	7	code-span	protocols/ccdp/src/09-routing.md:43	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-09-routing.md	workbench	8	code-span	protocols/ccdp/src/09-routing.md:44	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-10-provenance-grades.md	workbench	7	code-span	protocols/ccdp/src/10-provenance-grades.md:88	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-10-provenance-grades.md	workbench	8	code-span	protocols/ccdp/src/10-provenance-grades.md:91	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-10-provenance-grades.md	workbench	9	code-span	protocols/ccdp/src/07-message-format.md:189	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-10-provenance-grades.md	workbench	21	code-span	protocols/ccdp/src/10-provenance-grades.md:11	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-11-audit-trail.md	workbench	7	code-span	protocols/ccdp/src/11-audit-trail.md:5	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-11-audit-trail.md	workbench	8	code-span	protocols/ccdp/src/11-audit-trail.md:13	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-11-audit-trail.md	workbench	9	code-span	protocols/ccdp/src/11-audit-trail.md:197	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-11-audit-trail.md	workbench	22	code-span	protocols/ccdp/src/11-audit-trail.md:7	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-12-flow-control.md	workbench	7	code-span	protocols/ccdp/src/12-flow-control.md:123	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-12-flow-control.md	workbench	8	code-span	protocols/ccdp/src/12-flow-control.md:195	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-13-error-handling.md	workbench	7	code-span	protocols/ccdp/src/13-error-handling.md:99	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-13-error-handling.md	workbench	17	code-span	protocols/ccdp/src/13-error-handling.md:196	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-13-error-handling.md	workbench	18	code-span	protocols/ccdp/src/07-message-format.md:48	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-13-error-handling.md	workbench	21	code-span	ccdp/health.response	path-like
protocols/ccdp/workbench/review-v0.2b/review-13-error-handling.md	workbench	24	code-span	ccdp/health.request	path-like
protocols/ccdp/workbench/review-v0.2b/review-13-error-handling.md	workbench	30	code-span	protocols/ccdp/src/13-error-handling.md:180	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-14-decomposition.md	workbench	7	code-span	protocols/ccdp/src/14-decomposition.md:196	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-14-decomposition.md	workbench	8	code-span	protocols/ccdp/src/14-decomposition.md:201	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-14-decomposition.md	workbench	9	code-span	protocols/ccdp/src/14-decomposition.md:209	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-14-decomposition.md	workbench	10	code-span	protocols/ccdp/src/14-decomposition.md:213	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-14-decomposition.md	workbench	24	code-span	protocols/ccdp/src/14-decomposition.md:201	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-14-decomposition.md	workbench	25	code-span	protocols/ccdp/src/14-decomposition.md:211	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-15-security.md	workbench	7	code-span	protocols/ccdp/src/15-security.md:94	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-15-security.md	workbench	8	code-span	protocols/ccdp/src/15-security.md:103	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-15-security.md	workbench	9	code-span	protocols/ccdp/src/15-security.md:109	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-15-security.md	workbench	10	code-span	protocols/ccdp/src/15-security.md:123	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-15-security.md	workbench	28	code-span	protocols/ccdp/src/15-security.md:107	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-15-security.md	workbench	29	code-span	protocols/ccdp/src/16-conformance.md:118	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-16-conformance.md	workbench	7	code-span	protocols/ccdp/src/16-conformance.md:160	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-16-conformance.md	workbench	21	code-span	protocols/ccdp/src/16-conformance.md:27	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-16-conformance.md	workbench	22	code-span	protocols/ccdp/src/16-conformance.md:39	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-16-conformance.md	workbench	23	code-span	protocols/ccdp/src/16-conformance.md:172	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-18-references.md	workbench	7	code-span	protocols/ccdp/src/18-references.md:63	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-18-references.md	workbench	8	code-span	protocols/ccdp/src/18-references.md:73	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-18-references.md	workbench	21	code-span	protocols/ccdp/src/18-references.md:65	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-18-references.md	workbench	22	code-span	protocols/ccdp/src/18-references.md:195	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-README.md	workbench	7	code-span	protocols/ccdp/src/README.md:3	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-README.md	workbench	9	code-span	workbench/review-v0.2/	workbench-only
protocols/ccdp/workbench/review-v0.2b/review-README.md	workbench	15	code-span	workbench/review-v0.2a/	workbench-only
protocols/ccdp/workbench/review-v0.2b/review-README.md	workbench	16	code-span	workbench/review-v0.2b/	workbench-only
protocols/ccdp/workbench/review-v0.2b/review-README.md	workbench	20	code-span	protocols/ccdp/src/README.md:51	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	6	code-span	protocols/ccdp/src/	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	7	code-span	protocols/ccdp/workbench/v02-revision-assessment.md	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	16	code-span	review-04-terminology.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	16	code-span	review-07-message-format.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	16	code-span	review-10-provenance-grades.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	17	code-span	review-11-audit-trail.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	18	code-span	review-15-security.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	19	code-span	review-16-conformance.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	20	code-span	review-v02-revision-assessment.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	21	code-span	review-14-decomposition.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	22	code-span	review-08-capability-registry.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	22	code-span	review-09-routing.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	23	code-span	review-13-error-handling.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	27	code-span	review-overall-assessment.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	28	code-span	review-v02-revision-assessment.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	29	code-span	review-README.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	30	code-span	review-01-abstract.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	31	code-span	review-02-conventions.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	32	code-span	review-03-introduction.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	33	code-span	review-04-terminology.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	34	code-span	review-05-architecture-overview.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	35	code-span	review-06-protocol-layers.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	36	code-span	review-07-message-format.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	37	code-span	review-08-capability-registry.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	38	code-span	review-09-routing.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	39	code-span	review-10-provenance-grades.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	40	code-span	review-11-audit-trail.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	41	code-span	review-12-flow-control.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	42	code-span	review-13-error-handling.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	43	code-span	review-14-decomposition.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	44	code-span	review-15-security.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	45	code-span	review-16-conformance.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	46	code-span	review-17-security-considerations.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	47	code-span	review-18-references.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-index.md	workbench	48	code-span	review-19-version-history.md	path-like
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	17	code-span	protocols/ccdp/src/04-terminology.md:37	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	18	code-span	protocols/ccdp/src/07-message-format.md:189	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	19	code-span	protocols/ccdp/src/10-provenance-grades.md:91	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	32	code-span	protocols/ccdp/src/11-audit-trail.md:5	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	33	code-span	protocols/ccdp/src/11-audit-trail.md:197	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	34	code-span	protocols/ccdp/src/11-audit-trail.md:199	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	45	code-span	protocols/ccdp/src/15-security.md:94	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	46	code-span	protocols/ccdp/src/15-security.md:103	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	47	code-span	protocols/ccdp/src/15-security.md:109	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	48	code-span	protocols/ccdp/src/15-security.md:123	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	60	code-span	protocols/ccdp/src/16-conformance.md:160	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	72	code-span	protocols/ccdp/src/14-decomposition.md:209	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	73	code-span	protocols/ccdp/src/14-decomposition.md:213	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	83	code-span	protocols/ccdp/src/08-capability-registry.md:117	repo-root-relative
protocols/ccdp/workbench/review-v0.2b/review-overall-assessment.md	workbench	84	code-span	protocols/ccdp/src/08-capability-registry.md:119	repo-root-relative
